id,lat,lon,is_utility_pole,pole_type,model_flags,model_watch,lean,crossarm,vegetation,transformer,attachments_estimate,photos_assessed,capture_sequences,photo_shown_date,latest_available_photo_date,source_photo_url,nearest_osm_pole_m
newt-00467,42.322883,-71.247997,True,wood_utility,,,none,none_visible,near,False,0,2,1,2025-04,2025-04,https://www.mapillary.com/app/?pKey=523535210615487&focus=photo,
newt-00468,42.322773,-71.24838,True,wood_utility,,,unclear,unclear,near,False,0,2,1,2025-04,2025-04,https://www.mapillary.com/app/?pKey=1697536470864797&focus=photo,
newt-00469,42.322845,-71.248372,True,wood_utility,,,none,none_visible,near,False,0,4,1,2025-04,2025-04,https://www.mapillary.com/app/?pKey=981477180703638&focus=photo,
newt-00470,42.3229403,-71.2480753,True,wood_utility,vegetation,lean_slight,slight,none_visible,touching,False,1,6,1,2025-04,2025-04,https://www.mapillary.com/app/?pKey=523535210615487&focus=photo,
newt-00471,42.322952,-71.24769,True,concrete_or_steel_utility,,,none,none_visible,near,False,0,2,1,2025-04,2025-04,https://www.mapillary.com/app/?pKey=640706128859855&focus=photo,
newt-00472,42.3229315,-71.2478845,True,wood_utility,,,none,none_visible,near,False,0,4,1,2025-04,2025-04,https://www.mapillary.com/app/?pKey=1103180894901730&focus=photo,
newt-00473,42.3228927,-71.24825,True,wood_utility,,lean_slight,slight,none_visible,near,False,0,3,1,2025-04,2025-04,https://www.mapillary.com/app/?pKey=1590076431682011&focus=photo,
newt-00474,42.322838,-71.24816,True,wood_utility,vegetation,lean_slight,slight,none_visible,touching,False,0,1,1,2025-04,2025-04,https://www.mapillary.com/app/?pKey=2748710708656541&focus=photo,
newt-00475,42.333252,-71.25515,True,wood_utility,vegetation,,unclear,unclear,touching,False,0,1,1,2024-03,2024-03,https://www.mapillary.com/app/?pKey=391825133797070&focus=photo,
newt-00476,42.331075,-71.25557,True,wood_utility,,,none,intact,near,False,1,4,1,2024-04,2024-04,https://www.mapillary.com/app/?pKey=972243787944636&focus=photo,
newt-00477,42.33102,-71.25565,True,wood_utility,vegetation,,none,intact,touching,False,1,1,1,2024-04,2024-04,https://www.mapillary.com/app/?pKey=2371314623066233&focus=photo,
newt-00478,42.332428,-71.25442,True,concrete_or_steel_utility,,,unclear,none_visible,none,False,0,2,1,2024-04,2024-04,https://www.mapillary.com/app/?pKey=417252784375762&focus=photo,
newt-00479,42.326744,-71.2439,True,wood_utility,vegetation,,none,unclear,touching,False,0,2,1,2025-08,2025-08,https://www.mapillary.com/app/?pKey=2590820184599172&focus=photo,
newt-00480,42.326828,-71.244,False,unclear,vegetation,,unclear,unclear,touching,False,0,2,1,2025-08,2025-08,https://www.mapillary.com/app/?pKey=1116964850342908&focus=photo,
newt-00481,42.325527,-71.25775,True,wood_utility,vegetation,,none,none_visible,touching,False,2,2,1,2025-07,2025-07,https://www.mapillary.com/app/?pKey=1677893549442392&focus=photo,
newt-00482,42.33236,-71.25998,True,wood_utility,vegetation,lean_slight,slight,none_visible,touching,False,1,2,1,2025-10,2025-10,https://www.mapillary.com/app/?pKey=793012770030795&focus=photo,
newt-00483,42.327553,-71.24545,True,wood_utility,vegetation,,none,none_visible,touching,False,0,2,1,2025-08,2025-08,https://www.mapillary.com/app/?pKey=794096966634234&focus=photo,
newt-00484,42.327404,-71.24535,True,wood_utility,vegetation,,unclear,unclear,touching,False,0,1,1,2025-08,2025-08,https://www.mapillary.com/app/?pKey=1302733894826351&focus=photo,
newt-00485,42.327847,-71.245476,True,wood_utility,vegetation,,none,none_visible,touching,False,0,2,1,2025-08,2025-08,https://www.mapillary.com/app/?pKey=2354053368330492&focus=photo,
newt-00486,42.32729,-71.24534,True,wood_utility,vegetation,,none,none_visible,touching,False,0,1,1,2025-08,2025-08,https://www.mapillary.com/app/?pKey=1341961430882512&focus=photo,
newt-00487,42.327711,-71.24562,True,wood_utility,vegetation,lean_slight,slight,none_visible,touching,False,0,4,1,2025-08,2025-08,https://www.mapillary.com/app/?pKey=1197321022432455&focus=photo,
newt-00488,42.3278275,-71.245687,True,wood_utility,double;vegetation,lean_slight,slight,none_visible,touching,False,0,4,1,2025-08,2025-08,https://www.mapillary.com/app/?pKey=1470097604189844&focus=photo,
newt-00489,42.327496,-71.24534,True,wood_utility,vegetation,,unclear,unclear,touching,False,0,1,1,2025-08,2025-08,https://www.mapillary.com/app/?pKey=794096966634234&focus=photo,
newt-00490,42.32866,-71.24702,True,wood_utility,vegetation,,none,none_visible,touching,False,1,2,1,2025-08,2025-08,https://www.mapillary.com/app/?pKey=23957800783899088&focus=photo,
newt-00491,42.32842,-71.246056,True,wood_utility,vegetation,lean_slight,slight,none_visible,touching,False,1,2,1,2025-08,2025-08,https://www.mapillary.com/app/?pKey=1810526073227500&focus=photo,
newt-00492,42.329277,-71.2484,True,wood_utility,,lean_slight,slight,none_visible,near,False,1,2,1,2025-08,2025-08,https://www.mapillary.com/app/?pKey=4139885739591441&focus=photo,
newt-00493,42.329205,-71.248276,True,wood_utility,vegetation,,none,none_visible,touching,False,1,2,1,2025-08,2025-08,https://www.mapillary.com/app/?pKey=1846667779262849&focus=photo,
newt-00494,42.329018,-71.24802,True,wood_utility,lean;vegetation,,moderate,none_visible,touching,False,1,2,1,2025-08,2025-08,https://www.mapillary.com/app/?pKey=764671382937551&focus=photo,
newt-00495,42.32937,-71.256836,True,wood_utility,vegetation,lean_slight,slight,none_visible,touching,False,1,2,1,2025-10,2025-10,https://www.mapillary.com/app/?pKey=1824856838907321&focus=photo,
newt-00496,42.329597,-71.257965,True,wood_utility,vegetation,,unclear,unclear,touching,False,1,1,1,2025-10,2025-10,https://www.mapillary.com/app/?pKey=814486727843249&focus=photo,
newt-00497,42.327354,-71.25865,True,wood_utility,,,unclear,unclear,near,False,2,2,1,2025-11,2025-11,https://www.mapillary.com/app/?pKey=1121634930131197&focus=photo,
newt-00498,42.327026,-71.25891,True,wood_utility,lean,,moderate,none_visible,near,False,1,2,1,2025-11,2025-11,https://www.mapillary.com/app/?pKey=1558404905338617&focus=photo,
newt-00499,42.3274183,-71.25321,True,wood_utility,,,none,none_visible,near,False,1,3,1,2025-04,2025-04,https://www.mapillary.com/app/?pKey=1677910506174668&focus=photo,
newt-00500,42.327675,-71.25269,True,wood_utility,,,none,intact,near,False,1,2,1,2025-04,2025-04,https://www.mapillary.com/app/?pKey=1081473880423126&focus=photo,
newt-00501,42.3279872,-71.2525224,True,wood_utility,,lean_slight,slight,none_visible,near,False,1,5,1,2025-04,2025-04,https://www.mapillary.com/app/?pKey=1361599348317231&focus=photo,
newt-00502,42.327274,-71.25323,True,wood_utility,,,none,intact,none,False,1,2,1,2025-04,2025-04,https://www.mapillary.com/app/?pKey=646396938149962&focus=photo,
newt-00503,42.327393,-71.253296,True,wood_utility,,,none,intact,none,False,1,2,1,2025-04,2025-04,https://www.mapillary.com/app/?pKey=533011602832756&focus=photo,
newt-00504,42.32783,-71.25257,True,wood_utility,,,none,none_visible,near,False,1,2,1,2025-04,2025-04,https://www.mapillary.com/app/?pKey=1721795662092127&focus=photo,
newt-00505,42.32737,-71.25265,True,wood_utility,,,none,none_visible,near,True,1,1,1,2025-04,2025-04,https://www.mapillary.com/app/?pKey=2166169397146853&focus=photo,
newt-00506,42.327614,-71.252884,True,wood_utility,,,none,none_visible,near,False,1,2,1,2025-04,2025-04,https://www.mapillary.com/app/?pKey=983565737305567&focus=photo,
newt-00507,42.328243,-71.25223,True,wood_utility,,lean_slight,slight,none_visible,near,False,0,2,1,2024-03,2024-03,https://www.mapillary.com/app/?pKey=1335026540525625&focus=photo,
newt-00508,42.3260175,-71.255362,True,wood_utility,,,none,none_visible,none,False,3,4,2,2025-04,2025-04,https://www.mapillary.com/app/?pKey=1354993439150601&focus=photo,
newt-00509,42.326305,-71.25466,True,wood_utility,,,none,none_visible,near,False,2,2,1,2025-03,2025-03,https://www.mapillary.com/app/?pKey=1189851779318751&focus=photo,
newt-00510,42.3261,-71.25518,True,wood_utility,,,none,intact,none,False,2,2,1,2025-03,2025-03,https://www.mapillary.com/app/?pKey=3575584849253216&focus=photo,
newt-00511,42.327812,-71.25191,True,wood_utility,,,none,intact,near,False,0,2,1,2024-04,2024-04,https://www.mapillary.com/app/?pKey=1115410033061680&focus=photo,
newt-00512,42.32775,-71.25163,True,wood_utility,,,none,intact,near,False,1,1,1,2024-04,2024-04,https://www.mapillary.com/app/?pKey=958967985840029&focus=photo,
newt-00513,42.32825,-71.25142,False,other,,,unclear,none_visible,near,False,0,1,1,2024-04,2024-04,https://www.mapillary.com/app/?pKey=1496998944577162&focus=photo,
newt-00514,42.328297,-71.25211,True,wood_utility,,,none,intact,near,False,1,2,1,2024-04,2024-04,https://www.mapillary.com/app/?pKey=2137314919957663&focus=photo,
newt-00515,42.325867,-71.25648,True,wood_utility,,,none,none_visible,near,False,3,2,1,2025-04,2025-04,https://www.mapillary.com/app/?pKey=990735099823269&focus=photo,
newt-00516,42.325462,-71.256996,True,wood_utility,,,none,none_visible,near,False,2,2,1,2025-04,2025-04,https://www.mapillary.com/app/?pKey=1006407480936158&focus=photo,
newt-00517,42.323227,-71.245575,True,wood_utility,,,none,none_visible,near,False,1,2,1,2025-04,2025-04,https://www.mapillary.com/app/?pKey=998404165729603&focus=photo,
newt-00518,42.322727,-71.24561,True,wood_utility,,,none,none_visible,near,False,1,2,1,2025-04,2025-04,https://www.mapillary.com/app/?pKey=692542630121621&focus=photo,
newt-00519,42.322357,-71.24552,True,concrete_or_steel_utility,,lean_slight,slight,none_visible,near,False,1,2,1,2025-04,2025-04,https://www.mapillary.com/app/?pKey=673542338393663&focus=photo,
newt-00520,42.3256817,-71.2578687,True,wood_utility,,lean_slight,slight,intact,near,True,2,3,1,2025-05,2025-05,https://www.mapillary.com/app/?pKey=1038744921167708&focus=photo,
newt-00521,42.325886,-71.25806,True,wood_utility,,,none,none_visible,near,False,2,2,1,2025-05,2025-05,https://www.mapillary.com/app/?pKey=2098492603960013&focus=photo,
newt-00522,42.324457,-71.243695,True,wood_utility,,,none,none_visible,near,False,2,4,1,2025-04,2025-04,https://www.mapillary.com/app/?pKey=3893600590956092&focus=photo,
newt-00523,42.324364,-71.24361,True,wood_utility,vegetation,,none,none_visible,touching,False,1,1,1,2025-04,2025-04,https://www.mapillary.com/app/?pKey=1206684027759094&focus=photo,
newt-00524,42.3243732,-71.2439092,True,wood_utility,,,none,none_visible,near,False,1,5,1,2025-04,2025-04,https://www.mapillary.com/app/?pKey=1229521398798646&focus=photo,
newt-00525,42.3241865,-71.2445145,True,wood_utility,,lean_slight,slight,intact,near,False,1,4,1,2025-04,2025-04,https://www.mapillary.com/app/?pKey=1085169660087742&focus=photo,
newt-00526,42.324085,-71.244675,True,wood_utility,,,unclear,unclear,near,False,0,1,1,2025-04,2025-04,https://www.mapillary.com/app/?pKey=1198810651924355&focus=photo,
newt-00527,42.32428,-71.24423,True,wood_utility,,,none,none_visible,none,False,0,2,1,2025-04,2025-04,https://www.mapillary.com/app/?pKey=663606263050282&focus=photo,
newt-00528,42.32426,-71.243935,True,wood_utility,,,none,none_visible,near,False,0,2,1,2025-04,2025-04,https://www.mapillary.com/app/?pKey=1376832430318337&focus=photo,
newt-00529,42.324146,-71.24461,True,wood_utility,,lean_slight,slight,intact,near,False,1,2,1,2025-04,2025-04,https://www.mapillary.com/app/?pKey=1255844196147210&focus=photo,
newt-00530,42.324224,-71.2443513,True,wood_utility,,lean_slight,slight,none_visible,near,False,1,3,1,2025-04,2025-04,https://www.mapillary.com/app/?pKey=1393029595459955&focus=photo,
newt-00531,42.32433,-71.24411,True,wood_utility,,,none,none_visible,none,False,0,2,1,2025-04,2025-04,https://www.mapillary.com/app/?pKey=1848842739226099&focus=photo,
newt-00532,42.3240637,-71.2448047,True,wood_utility,,lean_slight,slight,none_visible,near,False,1,3,1,2025-04,2025-04,https://www.mapillary.com/app/?pKey=1176203904229057&focus=photo,

"Imagery and detections © Mapillary contributors, CC BY-SA 4.0. Derived data ODbL. Basemap © OpenStreetMap contributors. OSM pole comparison © OpenStreetMap contributors, ODbL."
